"Fighter","Opponent","Date","Country","WT_Class","Weight","Birthdate","Height","Team","Nickname","Stance","Reach","Decision","Rnd","Time","Time_Seconds","Total_Fight_Time_Seconds","Event","Res","Results","Decision_Unanimous","KO_TKO","Submission","Decision_Split","Draw","No_Contest","Decision_Majority","TKO_Doctors_Stoppage","Southpaw_Stance","Orthodox_Stance","Switch_Stance","Continent","Africa","Asia","Europe","South_America","North_America","Oceania","SDBL","SDB_A","SDHL","SDH_A","SDLL","SDL_A","TSL","TS_A","SSL","SS_A","KD","SCBL","SCB_A","SCHL","SCH_A","SCLL","SCL_A","RV","SR","TDL","TD_A","TDS","SGBL","SGB_A","SGHL","SGH_A","SGLL","SGL_A","AD","ADTB","ADHG","ADTM","ADTS","SM","X.Ground_Body_Strikes","X.Ground_Head_Strikes","X.Ground_Leg_Strikes","X.Clinch_Body_Strikes","X.Clinch_Head_Strikes","X.Clinch_Leg_Strikes","X.LEG","X.BODY","X.HEAD","X.Total_Strikes","X.TK_ACC","X.Significant_Strikes"
"Michael Chiesa","Neil Magny",2021-01-20,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Decision - Unanimous",5,"5:00",300,1500,"UFC Fight Night: Chiesa vs. Magny","W",1,1,0,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,0,0,4,12,0,0,6,16,4,12,0,0,0,0,0,0,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,37,100,33.3333333333333
"Michael Chiesa","Rafael dos Anjos",2020-01-25,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blaydes vs. dos Santos","W",1,1,0,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,2,6,6,21,2,2,93,125,24,52,0,1,1,0,1,0,0,0,67,4,6,0,0,0,13,21,0,0,8,2,4,1,1,0,0,61,0,100,0,0,100,43,44,74,67,46.1538461538462
"Michael Chiesa","Diego Sanchez",2019-07-06,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Decision - Unanimous",3,"5:00",300,900,"UFC 239: Jones vs. Santos","W",1,1,0,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,2,5,6,43,1,1,54,107,9,51,0,0,0,0,1,0,0,0,75,6,8,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,100,40,13,50,75,17.6470588235294
"Michael Chiesa","Carlos Condit",2018-12-29,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Submission",2,"0:56",56,356,"UFC 232: Jones vs. Gustafsson 2","W",1,0,0,1,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,0,0,4,7,0,0,98,132,47,67,0,1,1,4,7,0,0,1,83,5,6,0,0,0,38,52,0,0,8,5,3,0,0,0,0,73,0,100,57,0,0,100,70,74,83,70.1492537313433
"Michael Chiesa","Anthony Pettis",2018-07-07,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Submission",2,"3:11",191,491,"UFC 226: Miocic vs. Cormier","L",0,0,0,1,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,0,0,2,8,0,0,16,33,10,22,0,2,2,0,0,0,0,0,80,4,5,0,0,0,6,12,0,0,3,0,2,0,1,1,0,50,0,100,0,0,0,100,40,48,80,45.4545454545455
"Michael Chiesa","Kevin Lee",2017-06-25,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Submission",1,"4:37",277,277,"UFC Fight Night: Chiesa vs. Lee","L",0,0,0,1,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,5,5,2,14,1,2,19,35,12,26,0,2,2,1,1,0,0,0,33,2,6,1,0,0,1,2,0,0,1,0,1,0,0,0,0,50,0,100,100,0,50,100,24,54,33,46.1538461538462
"Michael Chiesa","Neil Magny",2016-12-10,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Submission",3,"5:00",300,900,"UFC 206: Holloway vs. Pettis","W",1,0,0,1,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
"Michael Chiesa","Beneil Dariush",2016-04-16,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Decision - Unanimous",2,"4:16",256,556,"UFC on FOX: Teixeira vs. Evans","W",1,1,0,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,0,1,6,43,3,3,12,53,11,52,0,1,3,1,2,0,0,0,50,1,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,33,50,0,100,25,16,22,50,21.1538461538462
"Michael Chiesa","Jim Miller",2015-12-10,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Submission",2,"2:57",177,477,"The Ultimate Fighter 22 Finale","W",1,0,0,1,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,1,1,1,13,1,1,33,55,13,30,0,0,0,0,0,0,0,0,100,2,2,0,0,0,10,15,0,0,3,1,2,0,0,1,0,66,0,0,0,0,100,100,39,60,100,43.3333333333333
"Michael Chiesa","Joe Lauzon",2014-09-05,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Jacare vs. Mousasi","L",0,0,0,0,1,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,6,9,34,97,1,1,98,173,59,128,0,3,4,3,4,1,1,0,57,4,7,1,0,0,11,12,0,0,4,2,1,0,1,0,0,91,0,75,75,100,100,69,42,56,57,46.09375
"Michael Chiesa","Francisco Trinaldo",2014-05-24,"USA","Welterweight",170,1987-12-07,73,"Sikjitsu","Maverick","Southpaw",75,"Submission",2,"3:42",222,522,"UFC 173: Barao vs. Dillashaw","W",1,0,0,1,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,6,7,11,34,2,2,42,70,30,57,0,4,4,3,6,4,4,0,25,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,100,50,100,100,91,35,60,25,52.6315789473684
"Mackenzie Dern","Angela Hill",2023-05-20,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Unanimous",5,"5:00",300,1500,"UFC Fight Night: Dern vs. Hill","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,2,13,39,0,1,50,85,21,54,0,0,0,0,1,0,0,2,0,1,3,0,0,0,8,11,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,41,58,33.33,38.8888888888889
"Mackenzie Dern","Yan Xiaonan",2022-10-01,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Majority",5,"5:00",300,1500,"UFC Fight Night: Dern vs. Yan","L",0,0,0,0,0,0,0,1,0,0,1,0,"North America",0,0,0,0,1,0,6,9,36,95,5,5,50,115,49,114,0,0,0,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,67,38,43,0,42.9824561403509
"Mackenzie Dern","Tecia Torres",2022-04-09,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Split",3,"5:00",300,900,"UFC 273: Volkanovski vs. The Korean Zombie","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,4,5,50,123,4,4,247,340,126,210,1,14,15,5,7,0,0,0,0,3,9,0,0,0,49,56,0,0,0,0,0,0,0,0,0,87,0,93,71,0,100,90,56,72,33.33,60
"Mackenzie Dern","Marina Rodriguez",2021-10-09,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Unanimous",5,"5:00",300,1500,"UFC Fight Night: Dern vs. Rodriguez","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,10,13,36,117,6,6,224,339,61,151,0,0,0,3,7,0,0,2,0,2,11,0,0,0,6,8,0,0,0,0,0,0,2,2,0,75,0,0,42,0,100,77,34,66,18.18,40.3973509933775
"Mackenzie Dern","Nina Nunes",2021-04-10,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Submission",1,"4:48",288,288,"UFC on ABC: Vettori vs. Holland","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,5,6,39,144,2,2,58,164,50,156,0,1,1,2,2,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,3,3,0,100,0,100,100,0,100,86,29,35,0,32.0512820512821
"Mackenzie Dern","Virna Jandiroba",2020-12-12,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Unanimous",3,"5:00",300,900,"UFC 256: Figueiredo vs. Moreno","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,4,9,28,140,4,6,80,209,49,174,0,0,1,1,2,0,0,1,0,1,8,0,0,0,12,16,0,0,0,0,0,0,1,1,0,75,0,0,50,0,67,40,26,38,12.5,28.1609195402299
"Mackenzie Dern","Randa Markos",2020-09-19,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Submission",1,"3:44",224,224,"UFC Fight Night: Covington vs. Woodley","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,6,13,2,2,31,44,12,22,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4,6,0,0,0,0,0,0,1,1,0,66,0,0,0,0,100,0,50,70,50,54.5454545454545
"Mackenzie Dern","Hannah Cifers",2020-05-30,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Submission",1,"2:36",156,156,"UFC on ESPN: Woodley vs. Burns","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,10,14,44,127,8,9,101,195,82,174,0,6,7,10,13,1,1,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,100,0,85,76,100,90,76,40,51,0,47.1264367816092
"Mackenzie Dern","Amanda Ribas",2019-10-12,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Submission",1,"3:39",219,219,"UFC Fight Night: Joanna vs. Waterson","L",0,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,1,5,1,1,11,17,9,13,0,0,0,0,0,0,0,1,0,0,0,0,2,2,5,5,0,0,1,0,0,0,5,5,100,100,0,0,0,0,100,100,60,64,0,69.2307692307692
"Mackenzie Dern","Virna Jandiroba",2018-12-29,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Split",3,"5:00",300,900,"UFC 232: Jones vs. Gustafsson 2","L",0,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,1,2,18,2,2,5,21,5,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,100,100,11,23,0,23.8095238095238
"Mackenzie Dern","Amanda Cooper",2018-05-12,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Submission",1,"4:48",288,288,"UFC 224: Nunes vs. Pennington","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,8,15,134,1,2,50,175,20,145,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,38,12,28,0,13.7931034482759
"Mackenzie Dern","Ashley Yoder",2018-03-03,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Decision - Split",3,"5:00",300,900,"UFC 222: Cyborg vs. Kunitskaya","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,1,9,23,0,0,16,33,15,32,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,0,0,1,1,0,0,1,1,100,71,0,0,0,0,0,50,47,48,0,46.875
"Mackenzie Dern","Kaline Medeiros",2017-10-13,"USA","Women's Strawweight",115,1993-03-24,64,"RVCA","Without-Nickname","Orthodox",63,"Submission",3,"5:00",300,900,"LFA 24: Frincu vs. Martin","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,4,25,94,15,15,76,149,70,143,0,11,11,6,8,2,2,0,0,1,6,0,0,0,8,9,0,0,1,1,0,0,1,1,0,88,0,100,75,100,100,93,35,51,17,48.951048951049
"Loopy Godinez","Virna Jandiroba",2024-03-30,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blanchfield vs. Fiorot","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,7,10,21,70,2,2,50,116,38,95,0,4,4,3,7,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,50,0,100,42,0,100,79,32,43,0,40
"Loopy Godinez","Tabatha Ricci",2023-11-11,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Split",3,"5:00",300,900,"UFC 295: Procházka vs. Pereira","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,6,10,77,195,2,2,101,225,98,221,0,9,9,2,3,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,100,0,100,66,0,100,79,40,44,0,44.3438914027149
"Loopy Godinez","Elise Reed",2023-09-16,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Submission",2,"3:38",218,518,"Noche UFC: Grasso vs. Shevchenko 2","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,1,12,21,2,2,37,51,21,31,1,3,3,0,0,0,0,0,0,5,5,0,0,0,3,4,0,0,0,0,0,0,6,0,0,75,0,100,0,0,100,100,60,72,100,67.741935483871
"Loopy Godinez","Emily Ducote",2023-05-20,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Dern vs. Hill","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,8,13,99,205,14,14,133,248,132,246,0,4,5,7,9,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,77,0,100,67,50,53,33.33,53.6585365853659
"Loopy Godinez","Cynthia Calvillo",2023-04-08,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Split",3,"5:00",300,900,"UFC 287: Pereira vs. Adesanya 2","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,15,24,65,144,7,10,93,188,87,180,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,44,49,0,48.3333333333333
"Loopy Godinez","Angela Hill",2022-08-13,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Vera vs. Cruz","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,19,27,65,202,1,1,98,250,92,241,0,0,0,7,11,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,70,34,39,33.33,38.1742738589212
"Loopy Godinez","Ariane Carnelossi",2022-05-07,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Unanimous",3,"5:00",300,900,"UFC 274: Oliveira vs. Gaethje","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,4,9,15,0,0,130,173,46,61,0,4,4,4,8,0,0,0,0,8,8,0,4,4,23,26,0,0,0,0,0,0,2,2,100,88,0,100,50,0,0,83,74,75,100,75.4098360655738
"Loopy Godinez","Loma Lookboonmee",2021-11-20,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Vieira vs. Tate","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,5,5,11,29,1,1,64,98,23,45,0,1,1,0,1,2,2,0,0,5,12,0,0,0,3,6,0,0,0,0,0,0,1,1,0,50,0,100,0,100,100,100,39,65,42,51.1111111111111
"Loopy Godinez","Luana Carolina",2021-10-16,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Ladd vs. Dumont","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,5,12,33,3,5,45,76,23,54,0,2,2,0,5,0,0,0,0,2,15,0,0,0,4,4,0,0,0,0,0,0,0,0,0,100,0,100,0,0,60,57,38,59,13,42.5925925925926
"Loopy Godinez","Silvana Gomez Juarez",2021-10-09,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Submission",1,"4:14",254,254,"UFC Fight Night: Dern vs. Rodriguez","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,2,6,8,0,0,18,20,11,13,0,0,0,2,2,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100,100,100,100,80,90,83,84.6153846153846
"Loopy Godinez","Jessica Penne",2021-04-17,"Mexico","Women's Strawweight",115,1993-09-06,62,"Lobo Gym MMA","Without-Nickname","Orthodox",61,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Whittaker vs. Gastelum","L",0,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,4,5,31,61,2,2,68,106,40,74,0,3,3,0,1,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,67,88,49,64,33,54.0540540540541
"Joel Alvarez","Arman Tsarukyan",2023-07-29,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"KO/TKO",2,"1:57",117,417,"UFC Fight Night: Makhachev vs. Green","L",0,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,10,14,17,46,10,10,64,98,42,75,0,0,0,2,2,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,1,100,100,0,0,100,0,100,75,41,65,0,56
"Joel Alvarez","Thiago Moises",2021-08-07,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"Submission",1,"3:36",216,216,"UFC Fight Night: Gane vs. Volkov","W",1,0,0,1,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,2,2,2,4,0,0,27,33,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,100,62,81,0,70
"Joel Alvarez","Alexander Yakovlev",2021-01-20,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"KO/TKO",1,"3:00",180,180,"UFC 254: Khabib vs. Gaethje","W",1,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,10,12,21,44,5,5,44,73,44,73,0,2,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,100,86,50,60,0,60.2739726027397
"Joel Alvarez","Joe Duffy",2020-01-25,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"Submission",1,"2:25",145,145,"UFC Fight Night: Figueiredo vs. Benavidez 2","W",1,0,0,1,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,0,0,0,2,3,3,10,13,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,100,0,0,0,0,100,0,33,76,0,66.6666666666667
"Joel Alvarez","Danilo Belluardo",2019-07-06,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"KO/TKO",2,"3:00",180,480,"UFC Fight Night: Gustafsson vs. Smith","W",1,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,3,4,7,23,8,9,18,37,18,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,75,29,48,0,48.6486486486487
"Joel Alvarez","Damir Ismagulov",2018-12-29,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blachowicz vs. Santos","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,1,4,2,14,2,5,87,113,19,41,0,0,0,1,1,0,0,1,0,0,0,0,0,0,13,17,0,0,1,0,0,0,0,0,0,76,0,0,100,0,40,25,50,76,0,46.3414634146341
"Joel Alvarez","Danilo Belluardo",2018-07-07,"Spain","Lightweight",155,1993-03-02,75,"LifeStyle","El Fenomeno","Orthodox",77,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Lee vs. Al Iaquinta 2","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,5,11,25,106,7,9,38,127,38,127,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,78,46,24,29,0,29.9212598425197
"Elves Brener","Esteban Ribovics",2024-01-20,"Brazil","Lightweight",155,1992-10-15,69,"Team Nogueira","Elfen","Orthodox",73,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Costa vs. Cannonier","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,5,10,15,49,15,16,79,125,48,91,0,2,2,0,1,0,0,2,0,3,6,0,0,0,9,11,2,2,0,0,0,0,0,0,0,81,100,100,0,0,94,58,39,63,50,52.7472527472528
"Elves Brener","Guram Kutateladze",2023-07-22,"Brazil","Lightweight",155,1992-10-15,69,"Team Nogueira","Elfen","Orthodox",73,"KO/TKO",2,"3:00",180,480,"UFC 290: Volkanovski vs. Rodríguez","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,3,6,20,8,10,16,33,16,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,67,30,48,0,48.4848484848485
"Elves Brener","Kurt Holobaugh",2023-03-18,"Brazil","Lightweight",155,1992-10-15,69,"Team Nogueira","Elfen","Orthodox",73,"Submission",1,"3:25",205,205,"UFC Fight Night: Woodley vs. Burns","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,8,11,37,90,8,11,93,165,65,132,1,5,5,1,3,0,0,0,0,2,7,0,2,2,4,8,0,2,0,0,0,0,0,0,100,50,0,100,33,0,62,83,42,56,28.57,49.2424242424242
"Elves Brener","Steven Ray",2022-10-29,"Brazil","Lightweight",155,1992-10-15,69,"Team Nogueira","Elfen","Orthodox",73,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blaydes vs. Volkov","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,23,35,27,97,16,21,82,170,69,157,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,76,66,30,48,0,43.9490445859873
"Azamat Murzakanov","Dustin Jacoby",2023-04-15,"Russia","Light Heavyweight",205,1989-04-12,70,"K Dojo","The Professional","Southpaw",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Holloway vs. Allen","W",1,1,0,0,0,0,0,0,0,1,0,0,"Europe",0,0,1,0,0,0,11,12,49,106,4,4,70,130,67,127,1,1,1,2,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,100,92,46,53,20,52.755905511811
"Azamat Murzakanov","Devin Clark",2022-08-13,"Russia","Light Heavyweight",205,1989-04-12,70,"K Dojo","The Professional","Southpaw",71,"KO/TKO",3,"1:18",78,678,"UFC Fight Night: Vera vs. Cruz","W",1,0,1,0,0,0,0,0,0,1,0,0,"Europe",0,0,1,0,0,0,8,10,15,31,1,1,95,127,79,106,1,3,3,0,0,6,6,0,0,0,1,0,20,21,26,34,0,0,0,0,0,0,0,0,95,76,0,100,0,100,100,91,63,74,0,74.5283018867924
"Azamat Murzakanov","Tafon Nchukwi",2022-03-12,"Russia","Light Heavyweight",205,1989-04-12,70,"K Dojo","The Professional","Southpaw",71,"KO/TKO",3,"0:44",44,644,"UFC Fight Night: Santos vs. Ankalaev","W",1,0,1,0,0,0,0,0,0,1,0,0,"Europe",0,0,1,0,0,0,2,7,24,59,0,1,28,70,28,69,1,1,1,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,38,42,40,20,40.5797101449275
"Alonzo Menifield","Carlos Ulberg",2024-05-11,"USA","Light Heavyweight",205,1987-10-18,72,"Fortis MMA","Atomic","Orthodox",76,"KO/TKO",1,"0:12",12,12,"UFC Fight Night: Lewis vs. Nascimento","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,1,4,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25
"Alonzo Menifield","Dustin Jacoby",2023-12-16,"USA","Light Heavyweight",205,1987-10-18,72,"Fortis MMA","Atomic","Orthodox",76,"Decision - Unanimous",3,"5:00",300,900,"UFC 296: Edwards vs. Covington","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,1,43,84,8,9,95,145,68,117,1,2,3,12,17,0,0,0,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,100,0,66,70,0,89,50,56,65,50,58.1196581196581
"Alonzo Menifield","Jimmy Crute",2023-07-08,"USA","Light Heavyweight",205,1987-10-18,72,"Fortis MMA","Atomic","Orthodox",76,"Submission",2,"1:55",115,415,"UFC 290: Volkanovski vs. Rodriguez","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,1,15,30,1,1,25,40,21,36,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,100,0,100,100,55,62,0,58.3333333333333
"Alonzo Menifield","Jimmy Crute",2023-02-11,"USA","Light Heavyweight",205,1987-10-18,72,"Fortis MMA","Atomic","Orthodox",76,"Draw",3,"5:00",300,900,"UFC 284: Makhachev vs. Volkanovski","D",0,0,0,0,0,1,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,1,39,64,2,2,99,127,56,83,2,0,0,4,4,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,83,0,0,100,0,100,100,66,77,0,67.4698795180723
